name,description,close,market_cap_basic,price_earnings_ttm,price_book_fq,return_on_equity,return_on_assets,free_cash_flow_ttm,cash_n_short_term_inv,total_debt,total_revenue_yoy_growth_ttm,net_income_yoy_growth_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,average_volume_30d_calc,sector,industry,symbol,market,traded_value_30d,quick_pr_roe,implied_roe_from_pe_pb,quick_pr_pe_pb,market_pr_factor,market_normalized_quick_pr,pr_path_gap_percent,model,fcf_positive,extreme_roe_review_required,roe_reliability_precheck,rank_penalty,screen_rank,stage1_tier,history_type,cycle_phase_status,history_years,history_status,historical_neutral_roe,historical_neutral_roa,historical_bear_roe,historical_bear_roa,bear_anchor_source,historical_neutral_pr,historical_bear_pr,historical_pr_path,weak_years,market_normalized_neutral_pr,market_normalized_bear_pr,stage2_rank,stage2_tier
600989,"Ningxia Baofeng Energy Group Co., Ltd. Class A",23.97,175780630887.0,11.318349230333364,3.149339387632832,30.7483014005767,16.6197878112591,12334037720.0,,27734987593.34,42.437252840155466,75.53613281422017,76.6157951797181,3.22110972048394,72258253.76666667,Process Industries,Chemicals: Specialty,SSE:600989,A,1732030342.787,0.3680967310318183,27.825076992610818,0.4067679393425955,1.0,0.3680967310318183,9.506945993156757,cyclical,True,False,not_triggered,0.0,0.3680967310318183,priority,cyclical,provisional_equal_weight,10,usable,21.101142857142857,11.659696241202855,16.527142857142856,9.077385908453572,weak_history,0.7073062722499079,1.1529856514216725,pb,"2016,2020,2023,2024",0.7073062722499079,1.1529856514216725,0.9524299307943785,cycle_research_required
601677,"Henan Mingtai Aluminum Industrial Co., Ltd. Class A",16.51,20186663080.0,8.383263938255308,1.009414270708889,12.5838317067767,8.32751221484355,12183450.0,,7390099661.89,15.434869052840098,49.88489754278816,60.8329930583912,1.90793458509994,24405384.666666698,Non-Energy Minerals,Aluminum,SSE:601677,A,402932900.8466672,0.6661932655806829,12.040826558050185,0.6962365829155204,1.0,0.6661932655806829,4.315101801894661,cyclical,True,False,not_triggered,0.0,0.6661932655806829,watch,cyclical,provisional_equal_weight,10,usable,12.018285714285714,7.965742871617143,9.271428571428572,5.9515702873333325,weak_history,0.698850679067653,1.174292066370582,pb,"2016,2017,2018,2023",0.698850679067653,1.174292066370582,0.960343442084264,cycle_research_required
3877,CSSC (Hong Kong) Shipping Company Limited,2.48,15387519767.0,8.472839084386743,0.9788945596355988,12.9678216631721,4.60318866460148,,,25315019000.0626,-3.094555518842246,4.14946415234328,-3.748766853008868,4.03225806451613,11919412.8,Transportation,Marine Shipping,HKEX:3877,HK,29560143.744000003,0.6533741213028199,11.553324096989506,0.7333680777287761,0.8,0.8167176516285248,10.9077499901135,cyclical,False,False,not_triggered,0.43,1.2467176516285248,watch,cyclical,provisional_equal_weight,9,short_history,14.136167190416645,4.038389652167178,12.316162991013133,3.588539633589733,weak_history,0.48986066628929686,0.6453347616629462,pb,"2017,2018,2019,2025",0.612325832861621,0.8066684520786828,1.019214273431005,cycle_research_required
002648,Satellite Chemical Co. Ltd. Class A,27.22,91636243903.0,10.390106114970608,2.4013818973563623,25.4290158398774,11.7413070343298,12548159240.0,,26766214478.33,7.268363633239024,30.09342090629934,30.481123617890233,1.83688464364438,46826031.733333275,Process Industries,Chemicals: Specialty,SZSE:002648,A,1274604583.7813318,0.4085925377684888,23.112197996672297,0.4495507574167796,1.0,0.4085925377684888,9.110922175650648,cyclical,True,False,not_triggered,0.0,0.4085925377684888,priority,cyclical,provisional_equal_weight,10,usable,18.893,8.342855928782857,13.54095238095238,6.55227471627619,weak_history,0.6727587938392127,1.3096728085193114,pb,"2016,2018,2019,2022",0.6727587938392127,1.3096728085193114,1.0230615019132672,cycle_research_required
300926,"Jiangsu Bojun Industrial Technology Co., Ltd. Class A",16.37,7109920298.0,9.26848601517382,1.9333496315770209,23.2627461300012,8.64004283766324,-248530670.0,,5094418139.22,73.36055499523101,74.34838203849795,60.37410333242532,1.34392180818571,3525414.1000000024,Producer Manufacturing,Auto Parts: OEM,SZSE:300926,A,57711028.81700005,0.3984261343599738,20.85938985517003,0.4443315974017626,1.0,0.3984261343599738,10.331352375167956,cyclical,False,False,not_triggered,0.25,0.6484261343599739,watch,cyclical,provisional_equal_weight,10,usable,20.28885714285714,8.35007173567857,12.608076923076922,5.651188501896153,weak_history,0.4696726072681835,1.2162215668231047,pb,"2019,2020,2021,2022",0.4696726072681835,1.2162215668231047,1.0302745350233902,cycle_research_required
883,CNOOC Limited,24.38,1202135031692.0,7.458622694037385,1.1712397702679005,16.78691704247,11.8794110184119,150297336310.0,,78690939429.304,10.531513069035286,12.717803724573292,12.725454357347305,5.25020508613618,59296472.49999993,Energy Minerals,Integrated Oil,HKEX:883,HK,1445647999.5499983,0.4443116431187137,15.703164220979025,0.4749757812551471,0.8,0.5553895538983922,6.455937196503337,cyclical,True,False,not_triggered,0.0,0.5553895538983922,priority,cyclical,provisional_equal_weight,9,short_history,17.05218525811329,11.190575442209044,9.7737147622569,5.919066431633899,weak_history,0.4027965352632581,1.2261016871454342,pb,"2017,2018,2019,2020",0.5034956690790726,1.5326271089317927,1.0695179609980687,cycle_research_required
564,ZCZL Industrial Technology Group Company Limited Class H,12.38,27677689890.0,5.741848708315941,0.7897145736785198,14.7077940194998,6.63634662972856,932796680.0,,13790131779.707998,8.982631507688065,-18.28642253303251,-17.536143195899946,11.5694991922456,1242625.2666666666,Producer Manufacturing,Auto Parts: OEM,HKEX:564,HK,15383700.801333334,0.3903949634257399,13.75366391202146,0.4174777532041662,0.8,0.4879937042821748,6.4872414327624135,cyclical,True,False,not_triggered,0.1,0.5879937042821749,priority,cyclical,provisional_equal_weight,9,short_history,15.21529652526229,6.433951741191245,8.3251178564384,3.5043098099506995,weak_history,0.3411216718849224,1.139434518173933,pb,"2017,2018,2019,2020",0.42640208985615297,1.424293147717416,1.1552421716798478,cycle_research_required
1171,Yankuang Energy Group Company Limited Class H,12.98,201874730399.0,9.950935295921497,1.480678739483816,17.2183842656113,2.77810757716118,-2165395670.0,,202616672186.256,32.88814842523928,6.7976569414927,6.5251122907309185,4.35208012326656,30382593.233333327,Energy Minerals,Coal,HKEX:1171,HK,394366060.1686666,0.5779250330587399,14.879794667046914,0.6687548799284868,0.8,0.7224062913234248,13.581934068198477,cyclical,False,False,not_triggered,0.35,1.072406291323425,watch,cyclical,provisional_equal_weight,9,short_history,18.209612358008645,4.634913964580089,12.465026813043286,3.2444082050427623,weak_history,0.4465390448561574,0.9529594179725072,pb,"2017,2020,2023,2025",0.5581738060701967,1.191199272465634,1.1563378125876873,cycle_research_required
1651,Precision Tsugami (China) Corp. Ltd.,50.25,18522854187.0,15.391919625080408,4.464781536684511,32.192536246929,23.5449019144656,1143151900.0,,91787153.7013983,23.92836897851255,42.602679401505554,46.18277884744549,2.98507462686567,1675818.1333333333,Producer Manufacturing,Industrial Machinery,HKEX:1651,HK,84209861.2,0.4781207515623661,29.007308025500343,0.5306221318968779,0.8,0.5976509394529576,9.894306546699983,cyclical,True,False,not_triggered,0.0,0.5976509394529576,priority,cyclical,provisional_equal_weight,9,short_history,25.694948816614044,18.094121539425533,18.62790073264567,13.174738233649869,weak_history,0.6762459851294167,1.2866854315628038,pb,"2018,2020,2021,2024",0.8453074814117708,1.6083567894535047,1.2649846008347245,cycle_research_required
300910,"Xinxiang Richful Lube Additive Co., Ltd. Class A",27.78,10640914436.0,13.404748118123914,2.7505876435444363,21.5292811696563,15.6386595275779,199766970.0,,1322117182.02,14.328445881195028,0.9384254342937052,0.7633587786259457,3.19501079913607,6052445.200000004,Process Industries,Chemicals: Major Diversified,SZSE:300910,A,168136927.6560001,0.6226286893877707,20.519502636722425,0.6532686661778198,1.0,0.6226286893877707,4.690256609018018,cyclical,True,False,not_triggered,0.0,0.6226286893877707,watch,cyclical,provisional_equal_weight,10,usable,18.739285714285714,15.23477361502857,12.497894736842106,12.371885635205263,weak_history,0.7832843004551115,1.7609692104935672,pb,"2016,2017,2018,2021",0.7832843004551115,1.7609692104935672,1.3210110009762621,cycle_research_required
1378,China Hongqiao Group Ltd.,22.5,220936464844.0,7.319929728674605,1.4361818244487934,22.442331849913,11.6700120879165,,,67290553752.0379,6.877135633506964,11.776113156377386,5.0871794871794895,7.33333333333333,33426969.433333337,Non-Energy Minerals,Aluminum,HKEX:1378,HK,752106812.25,0.3261661835155058,19.620158631069785,0.373082086965547,0.8,0.4077077293943823,12.575222742970691,cyclical,False,False,not_triggered,0.25,0.6577077293943823,watch,cyclical,provisional_equal_weight,9,short_history,16.21812816388931,7.2333874228586446,10.2260227923525,4.0030640020815,weak_history,0.5460192699955835,1.373396427866238,pb,"2017,2018,2019,2022",0.6825240874944793,1.7167455348327976,1.5013458835305544,cycle_research_required
2768,"Qingdao Gon Technology Co., Ltd. Class H",36.64,25173435290.0,12.313482995026211,1.9302273390572864,18.475489493048,5.44831062407165,-1320295670.0,,14013067516.3085,21.24961692524004,59.71930544609355,,1.05961517467249,1197085.0666666664,Process Industries,Chemicals: Specialty,HKEX:2768,HK,43861196.842666656,0.6664766852136481,15.675721807038377,0.7855129828533624,0.8,0.8330958565170601,15.153956743950548,cyclical,False,False,not_triggered,0.25,1.08309585651706,watch,cyclical,provisional_equal_weight,4,short_history,14.5724166647001,4.2158280066408995,13.1292174172994,3.8176539745463995,weak_history,0.9089611088354436,1.1197750382585692,pb,"2023,2024",1.1362013860443043,1.3997187978232113,1.5311359625227032,cycle_research_required
002532,"Tianshan Aluminum Group Co., Ltd. Class A",13.22,61191908404.0,8.779969449425517,1.8897403679704736,23.0433108774827,12.9169761426576,7289359630.0,,13565658503.74,6.929436125348134,54.74782417100479,55.43511923196037,6.42965204236006,85383710.3,Non-Energy Minerals,Aluminum,SZSE:002532,A,1128772650.166,0.3810203098030095,21.52331370690727,0.4079283315286086,1.0,0.3810203098030095,6.596262050436186,cyclical,True,False,not_triggered,0.0,0.3810203098030095,priority,cyclical,provisional_equal_weight,10,usable,13.850142857142856,6.4306154602014285,9.627619047619048,5.202734944209523,weak_history,0.9851302035787994,2.0387517435826896,pb,"2016,2017,2018,2023",0.9851302035787994,2.0387517435826896,1.5646220505809392,cycle_research_required
1258,China Nonferrous Mining Corp. Ltd.,16.5,64383592163.0,14.331625119430209,2.977135598602731,22.4432297635746,10.9747019563844,,,677380594.9,10.774663550691596,30.25635385945123,30.267028739533824,1.96981818181818,16665300.7,Non-Energy Minerals,Other Metals/Minerals,HKEX:1258,HK,274977461.55,0.6385723120248255,20.773189179826208,0.6899097194641785,0.8,0.7982153900310318,7.4411775904859585,cyclical,False,False,not_triggered,0.25,1.0482153900310318,watch,cyclical,provisional_equal_weight,9,short_history,17.710789958069668,7.542633841966178,14.92426881072825,5.799729734188,weak_history,0.9491235527534924,1.336633957136158,pb,"2019,2020,2022,2023",1.1864044409418655,1.6707924464201975,1.602817843954948,cycle_research_required
000672,"Gansu Shangfeng Materials Co., Ltd. Class A",14.76,14137710908.0,8.072190319934371,1.4371047596792803,18.9189802847209,9.67648347456285,609736480.0,,4647352289.54,-20.076376655564054,149.4405889589032,145.3374480075138,3.2520325203252,18352836.03333334,Non-Energy Minerals,Construction Materials,SZSE:000672,A,270887859.85200006,0.4266715329500887,17.80315754114881,0.4534134072159362,1.0,0.4266715329500887,5.8979010854683045,cyclical,True,True,not_triggered,0.08,0.5066715329500887,watch,cyclical,provisional_equal_weight,10,usable,20.738285714285713,10.24922517166857,7.602,3.605300822948572,weak_history,0.3341509658167431,2.486753267340509,pb,"2016,2023,2024,2025",0.3341509658167431,2.486753267340509,1.6680822316548145,cycle_research_required
601717,ZCZL Industrial Technology Group Company Limited Class A,14.07,23667506755.951168,7.30871123577996,1.0605213212271596,14.8006840965094,6.72909152590591,1410049700.0,,11945135810.06,5.503017541284894,-21.128874412482613,-20.49969027462317,8.88415067519545,18288869.9,Producer Manufacturing,Auto Parts: OEM,SSE:601717,A,257324399.49299997,0.4938090150511117,14.510373813037704,0.503688694030268,1.0,0.4938090150511117,1.9614653051081896,cyclical,True,False,not_triggered,0.1,0.5938090150511117,priority,cyclical,provisional_equal_weight,10,usable,13.719571428571427,6.219593098802856,5.535294117647059,2.9194334284882353,weak_history,0.5634278549477866,3.461290099218946,pb,"2016,2017,2018,2019",0.5634278549477866,3.461290099218946,2.3372520892969244,cycle_research_required
ATAT,Atour Lifestyle Holdings Limited,32.41,4455088151.0,15.97259868907397,8.963264719140897,58.7806410562356,23.0047612613102,328523140.0,,190824564.506145,45.007151794079256,46.85705402287087,47.82893778231095,2.59179265658747,951514.8,Consumer Services,Hotels/Resorts/Cruise lines,NASDAQ:ATAT,US,30838594.668,0.2717322982883589,56.11650861341807,0.2846327949428904,1.0,0.2717322982883589,4.532329683626202,cyclical,True,True,review_high_roa_supports_follow_up,0.0,0.2717322982883589,priority,cyclical,provisional_equal_weight,6,short_history,39.16122688480952,13.269706747704761,15.161002007566665,4.071320231583333,weak_history,0.5844584530012054,3.899513358793552,pb,"2020,2021,2022",0.5844584530012054,3.899513358793552,2.507738651186996,cycle_research_required
601899,"Zijin Mining Group Co., Ltd. Class A",32.26,840103507840.571,13.094126719974025,4.224641998913064,39.5141698448175,13.733808590563,69114516800.0,,173229052074.0,17.01668940250069,68.05463320035699,65.79407806191115,2.47985120892746,257392438.4999999,Non-Energy Minerals,Precious Metals,SSE:601899,A,8303480066.009997,0.3313780036730643,32.26364070899602,0.4058477726700883,1.0,0.3313780036730643,18.34918755549265,cyclical,True,False,not_triggered,0.0,0.3313780036730643,priority,cyclical,provisional_equal_weight,10,usable,21.49028571428571,8.686259873885714,10.57529411764706,3.8199367955588235,weak_history,0.9147565612801608,3.7775046080964736,pb,"2016,2017,2018,2019",0.9147565612801608,3.7775046080964736,2.589267987029133,cycle_research_required
175,Geely Automobile Holdings Limited,16.12,174882410081.0,9.33464589727257,1.5996665707395978,17.9748774820255,5.75584051514803,,,8652988053.164999,34.63497177287369,12.951400374586427,6.690967502780184,3.10173697270471,41781779.86666667,Consumer Durables,Motor Vehicles,HKEX:175,HK,673522291.4506667,0.5193162460554749,17.136874696093123,0.5447111018090531,0.8,0.6491453075693435,4.66207787380114,cyclical,False,False,not_triggered,0.25,0.8991453075693435,watch,cyclical,provisional_equal_weight,9,short_history,14.294168013017934,6.0286070876882665,7.53726330031459,3.7647599135530454,weak_history,0.7829097547225302,2.815801886443367,pb,"2020,2021,2022,2023",0.9786371934031627,3.519752358054209,2.6262505339612385,cycle_research_required
2899,"Zijin Mining Group Co., Ltd. Class H",34.82,982449254384.0,12.610915939299556,3.9454838826643464,39.1507265999703,13.6355337072611,78511100060.0,,200204982435.363,21.19913774481032,74.52429440303759,72.19207982538198,2.64419299253303,56223547.966666594,Non-Energy Minerals,Precious Metals,HKEX:2899,HK,1957703940.1993308,0.3221119257416061,31.286259472787265,0.4030816132004693,0.8,0.4026399071770076,20.087665824288948,cyclical,True,False,not_triggered,0.0,0.4026399071770076,priority,cyclical,provisional_equal_weight,9,short_history,22.818013063791202,7.6485052262370665,10.926254001092799,3.9894721716527997,weak_history,0.7577825927562515,3.3048951751809055,pb,"2017,2018,2019,2020",0.9472282409453143,4.131118968976131,2.798368141362264,cycle_research_required
