symbol,label,market,code,payout_method,gate_note,fiscal_years,base_eps,f1_revenue,analysts,forecast_source,forecast_method,payout_ratio,payout_detail,payout_years,forecast_dividend_payout,close,ttm_pe,ttm_pb,historical_neutral_roe,historical_bear_roe,historical_bear_roa,base_pr,bear_pr,revenue_growth_ttm,profit_growth_ttm,base_eps_f1,base_eps_f2,base_eps_f3,bear_eps_f1,bear_eps_f2,bear_eps_f3,base_pe_f1,bear_pe_f1,base_pe_f3,bear_pe_f3,base_eps_cagr_to_f3,bear_eps_cagr_to_f3,payout_adjustment,adjustment_status,adjusted_base_pr,adjusted_bear_pr,adjusted_base_pe_f1,adjusted_bear_pe_f1,screen_metric
HKEX:322,康师傅,HK,00322,dividend,ROA偏低,"['2026', '2027', '2028']","[0.8, 0.855, 0.9]",,14.0,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_profit.php?code=322,median of current broker forecasts,1.0,"{""profit"": 11352588000.0, ""repurchase"": 0.0, ""issuance"": 20138000.0}","2025-12-31,2024-12-31,2023-12-31",1.0,12.85,13.893393880419504,4.855634614439939,27.409587605210085,24.97565624650443,6.409417323255143,0.5068808068377728,0.5562774304424538,3.527495131736362,17.29880393984028,0.8,0.855,0.9,0.7200000000000001,0.74385,0.765,16.0625,17.847222222222218,14.277777777777777,16.797385620915033,-0.009055701315514808,-0.061309941035720295,1.0,applied,0.5068808068377728,0.5562774304424538,16.0625,17.847222222222218,0.6175873714781741
SSE:600519,贵州茅台,A,600519,dividend,渠道库存待核,"['2026', '2027', '2028']","[67.656739130435, 71.522173913044, 75.208837209302]",,45.0,https://data.eastmoney.com/report/profitforecast.jshtml,Eastmoney broker consensus mean,0.6935973476443573,"{""cash_dividend_per_share"": 134.41223, ""eps"": 193.79}","2025,2024,2023",,1297.4,19.94490324246878,6.455055543877238,34.108333333333334,33.152499999999996,28.7193055572125,0.5847516220611418,0.6016108360596872,-4.702317582417921,-9.452899828088526,67.656739130435,71.522173913044,75.208837209302,60.8910652173915,60.7938478260874,60.1670697674416,19.176212402119333,21.306902669021483,17.25063234775733,21.56329043469666,0.04956410984203985,-0.025670989519290255,1.0,applied,0.5847516220611418,0.6016108360596872,19.176212402119333,21.306902669021483,0.6272818255789775
HKEX:6690,海尔智家H,HK,06690,dividend,低增长,"['2026', '2027', '2028']","[2.1919999999999997, 2.408, 2.571]",,13.0,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_profit.php?code=6690,median of current broker forecasts,0.6453299275593732,"{""profit"": 54881000000.0, ""repurchase"": 3595000000.0, ""issuance"": 0.0}","2025-12-31,2024-12-31,2023-12-31",0.5798245614035087,21.28,9.7965196574901,1.4427627279063395,17.158651646141085,15.1372927277349,5.78729124627148,0.5709376155843399,0.6471777902227317,0.5890393739793509,-8.946596767986561,2.1919999999999997,2.408,2.571,1.9727999999999999,2.09496,2.18535,9.708029197080293,10.786699107866992,8.276935044729678,9.737570640858443,0.05779316327407158,0.0020138650819367943,1.0,applied,0.5709376155843399,0.6471777902227317,9.708029197080293,10.786699107866992,0.6471777902227317
HKEX:1882,海天国际,HK,01882,cyclical,十年周期PB,"['2026', '2027', '2028']","[2.083, 2.2365, 2.383]",,6.0,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_profit.php?code=1882,median of current broker forecasts,0.3512166528797436,"{""profit"": 8872997000.0, ""repurchase"": 0.0, ""issuance"": 0.0}","2025-12-31,2024-12-31,2023-12-31",0.3512166528797436,17.75,7.998017392871626,1.0551972178462088,15.639588644366068,14.017008583516304,9.01325015859404,0.4314028258084987,0.537060187204724,7.743758989509695,0.3293853329564221,2.083,2.2365,2.383,1.5622500000000001,1.5655499999999998,1.54895,8.521363418146903,11.361817890862538,7.448594208980277,11.459375706123502,0.02400641279212845,-0.11296560111959952,1.0,not_mechanical,0.4314028258084987,0.537060187204724,8.521363418146903,11.361817890862538,0.6500257883243236
SZSE:300628,亿联网络,A,300628,reinvestment,科技硬闸门待核,"['2026', '2027', '2028']","[2.483333333333, 2.947777777778, 3.48375]",,9.0,https://data.eastmoney.com/report/profitforecast.jshtml,Eastmoney broker consensus mean,0.8883779264214046,"{""cash_dividend_per_share"": 5.1, ""eps"": 5.7408}","2025,2024,2023",,40.2,17.659462308908804,5.5210831211424525,28.7796,26.575714285714284,23.73669212916429,0.6136104153257447,0.6644962434142968,20.59785435142559,14.131107312377456,2.483333333333,2.947777777778,3.48375,1.9866666666664,2.2108333333335,2.438625,16.187919463089422,20.23489932886178,11.539289558665232,16.48469936952176,0.15238996624380463,0.02321166259589469,1.0,not_mechanical,0.6136104153257447,0.6644962434142968,16.187919463089422,20.23489932886178,0.6644962434142968
NASDAQ:GOOGL,Alphabet,US,GOOGL,reinvestment,AI/监管条件通过,"['F1', 'F2', 'F3']","[20.569198, 23.448885720000003, 26.262752006400007]",497660225963.0,,https://www.tradingview.com/markets/stocks-usa/stock-screener/,F1 analyst consensus; F2-F3 conservative fade model,0.38110251141030377,"{""profit"": 306083000000.0, ""dividend"": 17412000000.0, ""repurchase"": 169435000000.0, ""issuance"": 0.0, ""sbc"": 70198000000.0}","2025-12-31,2024-12-31,2023-12-31",,346.59,17.411945562237193,6.809780982401139,31.475594804726,25.72186933985625,18.057333790706252,0.5531887695930952,0.6769315764798337,20.23118740133723,111.2993519247575,20.569198,23.448885720000003,26.262752006400007,17.4838183,18.759108576000003,19.697064004800005,16.849952049661827,19.823472999602153,13.197017582755187,17.596023443673584,0.09679089150605935,-0.0034993425068091666,1.0,not_mechanical,0.5531887695930952,0.6769315764798337,16.849952049661827,19.823472999602153,0.6804309189866429
HKEX:2020,安踏体育,HK,02020,dividend,库存折扣待核,"['2026', '2027', '2028']","[5.118, 5.62, 6.237]",,19.0,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_profit.php?code=2020,median of current broker forecasts,0.46278434940855323,"{""profit"": 39420000000.0, ""repurchase"": 3916000000.0, ""issuance"": 10497000000.0}","2025-12-31,2024-12-31,2023-12-31",0.46278434940855323,77.4,12.18552221417551,2.6505905269127403,24.02696219074267,22.261719205152,11.925217075540624,0.5071603358526307,0.5473756138005473,16.637270096937968,11.792863489284937,5.118,5.62,6.237,4.3503,4.496,4.67775,15.123094958968347,17.791876422315703,12.40981240981241,16.54641654641655,-0.0060612029309417,-0.09694667191550455,1.0804168305151396,applied,0.5479445626248929,0.5913938257636665,16.339246323148068,19.22264273311537,0.688340497679171
SSE:603444,吉比特,A,603444,reinvestment,游戏流水波动,"['2026', '2027', '2028']","[27.167586206897, 29.815172413793, 32.158148148148]",,29.0,https://data.eastmoney.com/report/profitforecast.jshtml,Eastmoney broker consensus mean,0.7982185680027407,"{""cash_dividend_per_share"": 46.6, ""eps"": 58.379999999999995}","2025,2024,2022",,388.08,12.428900845503458,4.597758888728027,28.8942,22.468571428571423,19.476177706,0.4301521013041876,0.5531682726254082,74.27627798657514,109.04808114480116,27.167586206897,29.815172413793,32.158148148148,19.017310344827898,19.37986206896545,19.2948888888888,14.284669865204242,20.406671236006062,12.067859076093896,20.113098460156497,0.009874713149499392,-0.14823867906747812,1.0,not_mechanical,0.4301521013041876,0.5531682726254082,14.284669865204242,20.406671236006062,0.7014069516928864
SZSE:000333,美的集团,A,000333,dividend,稳健低增长,"['2026', '2027', '2028']","[6.183741935484, 6.692419354839, 7.225766666667]",,31.0,https://data.eastmoney.com/report/profitforecast.jshtml,Eastmoney broker consensus mean,0.6679035250463822,"{""cash_dividend_per_share"": 10.8, ""eps"": 16.17}","2025,2024,2023",,86.23,14.796067194015,3.0842030716845623,20.8625,20.406666666666663,7.237077089911112,0.7092183196651888,0.7250604636073996,5.398082370725765,1.1973150206955316,6.183741935484,6.692419354839,7.225766666667,5.5653677419356,5.82240483870993,6.14190166666695,13.944631082547076,15.494034536163417,11.93368177771162,14.0396256208372,0.0742959719879297,0.01764645160092937,1.0,applied,0.7092183196651888,0.7250604636073996,13.944631082547076,15.494034536163417,0.7250604636073996
HKEX:151,中国旺旺,HK,00151,dividend,成熟品牌,"['2027', '2028', '2029']","[0.32, 0.331, 0.34299999999999997]",,8.0,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_profit.php?code=151,median of current broker forecasts,0.32790695629563554,"{""profit"": 12163109000.0, ""repurchase"": 334980000.0, ""issuance"": 0.0}","2026-03-31,2025-03-31,2024-03-31",0.30036630036630035,3.15,8.806262230919765,1.6463787507382572,23.400120154641,20.2897950586787,13.6967055420816,0.3763340603690532,0.434024208004654,5.79956317923007,-9.740338289237712,0.32,0.331,0.34299999999999997,0.28800000000000003,0.28797,0.29155,9.84375,10.937499999999998,9.183673469387756,10.804321728691477,-0.013890687940079638,-0.06588997029238919,1.5248227901246725,applied,0.5738427519508866,0.6618100038313077,15.009974340289745,16.677749266988602,0.7276999741236969
NASDAQ:MSFT,Microsoft,US,MSFT,reinvestment,质量高/价格一般,"['F1', 'F2', 'F3']","[19.723885, 22.485228900000003, 25.183456368000005]",390636922968.0,,https://www.tradingview.com/markets/stocks-usa/stock-screener/,F1 analyst consensus; F2-F3 conservative fade model,0.2751261132408863,"{""profit"": 323717000000.0, ""dividend"": 72298000000.0, ""repurchase"": 57945000000.0, ""issuance"": 6067000000.0, ""sbc"": 35113000000.0}","2026-06-30,2025-06-30,2024-06-30",,513.53,28.61624706052805,8.621381455795126,36.3950160469,33.725053655051724,18.83486164184827,0.7862682907915761,0.8485159831981937,17.78868679984666,31.34279990572708,19.723885,22.485228900000003,25.183456368000005,17.7514965,19.562149143000003,21.405937912800002,26.035945758150586,28.92882862016732,20.391561527373575,23.990072385145385,0.11957724806994396,0.06053996617266755,1.0,not_mechanical,0.7862682907915761,0.8485159831981937,26.035945758150586,28.92882862016732,0.8485159831981937
HKEX:700,腾讯,HK,00700,total_payout,质量高/价格一般,"['2026', '2027', '2028']","[25.616999999999997, 27.3, 30.18]",,19.0,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_profit.php?code=700,median of current broker forecasts,0.6151490862046463,"{""profit"": 534131000000.0, ""repurchase"": 232077000000.0, ""issuance"": 6662000000.0}","2025-12-31,2024-12-31,2023-12-31",0.19312714776632303,455.2,16.014917233978924,3.123577209551751,21.5513540969935,19.03232767211177,10.224910348751845,0.7431049186933952,0.8414586754643636,15.9724417340515,17.0773973819533,25.616999999999997,27.3,30.18,23.0553,23.751,25.653,17.769449974626227,19.74383330514025,15.082836315440689,17.744513312283164,0.020188820717810696,-0.03360753420186746,1.0,applied,0.7431049186933952,0.8414586754643636,17.769449974626227,19.74383330514025,0.875066209666231
HKEX:9961,携程,HK,09961,reinvestment,恢复性利润待正常化,"['2026', '2027', '2028']","[20.67, 27.908, 30.955]",,17.0,https://www.etnet.com.hk/www/eng/stocks/realtime/quote_profit.php?code=9961,median of current broker forecasts,0.2357852651835631,"{""profit"": 60279000000.0, ""repurchase"": 8185000000.0, ""issuance"": 0.0}","2025-12-31,2024-12-31,2023-12-31",0.1,348.8,7.028474591298636,1.2842015776755105,15.263016786154331,10.993557962276714,6.293741526729143,0.460490523582103,0.6393266506999952,19.462330160959834,87.33605161616605,20.67,27.908,30.955,16.536,20.931,21.668499999999998,16.87469762941461,21.093372036768262,11.26796963333872,16.09709947619817,-0.1455792167656238,-0.24135636739415023,1.0,not_mechanical,0.460490523582103,0.6393266506999952,16.87469762941461,21.093372036768262,0.8806830180941454
NASDAQ:META,Meta,US,META,reinvestment,资本开支压力,"['F1', 'F2', 'F3']","[31.398633, 35.79444162, 40.08977461440001]",254122887348.0,,https://www.tradingview.com/markets/stocks-usa/stock-screener/,F1 analyst consensus; F2-F3 conservative fade model,0.21862570715679736,"{""profit"": 161916000000.0, ""dividend"": 10396000000.0, ""repurchase"": 76147000000.0, ""issuance"": 0.0, ""sbc"": 51144000000.0}","2025-12-31,2024-12-31,2023-12-31",,578.02,21.772884279994123,5.6381182914322485,29.944181721058,23.87286699200625,16.36165914955,0.7271156875421485,0.912034750048442,27.65206594930762,-4.767365432754835,31.398633,35.79444162,40.08977461440001,25.1189064,26.845831215,28.06284223008,18.409081694734926,23.011352118418657,14.418140425074345,20.597343464391923,0.1472786306831586,0.01867328729734785,1.0,not_mechanical,0.7271156875421485,0.912034750048442,18.409081694734926,23.011352118418657,0.912034750048442
